11-3,gradual way,渐进的方式,,
11-3,job responsibilities,工作责任,,
11-3,local faculty,当地部门,,
11-3,material background,材料背景,,
11-3,unanswered questions,未回答的问题,,
11-3,standard format,标准格式,,
11-3,practical knowledge,实用知识,,
11-3,business journalism,商务新闻,,
11-3,scientific term,科学术语,,
11-3,childish language,幼稚的语言,,
11-3,seed germination,种子发芽,,
11-3,objective matters,客观的问题,,
11-3,housing project,住宅项目,,
11-3,colours and fonts,颜色和字体,,
11-3,book allowance,图书津贴,,
11-3,greater utility,更大的效用,,
11-3,unexpected noise,意想不到的噪声,,
11-3,open day,开放日,,
11-3,social reforms,社会改革,,
11-3,academic performance,学业成绩,,
11-3,household appliances,家用设备,,
11-3,conflicting opinions,意见冲突,,
11-4,code,密码,,
11-4,maximum,最大的,,
11-4,coconut,椰子,,
11-4,mould,模具,,
11-4,elastic,有弹性的,,
11-4,vertical,垂直的,,
11-4,accountable,有责任的,,
11-4,decisions,决定,,
11-4,seasonal,季节的,,
11-4,herds,群,,
11-4,clay,土,,
11-4,eco-cement,生态水泥,,
11-4,nuts,坚果,,
11-4,arrows,箭头,,
11-4,spears,矛,,
11-4,concentrated,注意的,,
11-4,shipping,运输,,
11-4,germs,细菌,,
11-4,corn,玉米,,
11-4,insects,昆虫,,
11-4,coastline,海岸线,,
11-4,critical,批判的/核心的,,
11-4,cognition,认识,,
11-4,emotion,感情,,
11-4,intelligence,情报/智力,,
11-4,connected,连接的,,
11-4,self-centred,自我的,,
11-4,passive,消极的/被动的,,
11-4,stimulation,刺激，鼓励,,
11-4,lid,盖子,,
11-4,gravity,重力,,
11-4,stems,茎,,
11-4,obstacles,困难,,
11-4,seminar,研讨会,,
11-4,drought,干旱,,
11-4,erosion,腐蚀,,
11-4,digestion,消化,,
11-4,furniture,家具,,
11-4,retail,零售,,
11-4,maturity,成熟,,
11-4,postal,邮政的,,
11-4,self-evaluation,自我评估,,
11-4,random,随机的,,
11-4,cost-effective,性价比高的,,
11-4,navigate,航行,,
11-4,genetic,基因的,,
11-4,density,密度,,
11-4,triangle,三角,,
11-4,cliffs,悬崖,,
11-4,comprehension,理解,,
11-4,irrigation,灌溉,,
11-4,contaminants,污染物,,
11-4,soldiers,士兵,,
11-4,concrete,混凝土,,
11-4,lifespan,寿命,,
11-4,therapy,疗法；理疗,,
11-4,temperature,温度,,
11-4,fluids,液体,,
11-4,kidney,肾,,
11-4,portable,便携的,,
11-4,excitement,激动,,
11-4,mammal,哺乳动物,,
11-4,breathe,呼吸,,
11-4,pollutants,污染物,,
11-4,guidelines,方针政策,,
11-4,mapping,制图,,
11-4,calculator,计算器,,
11-4,perfumes,香水,,
11-4,exploration,探索,,
11-4,toothache,牙痛,,
11-4,pirates,海盗,,
11-4,powder,粉,,
11-4,cosmetics,化妆品,,
11-4,carpets,地毯,,
11-4,tunnel,隧道,,
11-4,packaging,打包,,
11-4,worms,虫子,,
11-4,odor,气味,,
11-4,butterflies,蝴蝶,,
11-4,bacteria,细菌,,
11-4,protein,蛋白质,,
11-4,migration,迁徙,,
11-4,morality,道德,,
11-4,situational,环境造成的,,
11-4,amber,琥珀,,
11-4,tolerance,容忍,,
11-4,contribution,贡献,,
11-4,humidity,潮湿度,,
11-4,tuna,金枪鱼,,
11-4,gill,鳃,,
11-4,cables,电缆,,
11-4,oyster,牡蛎,,
11-4,guessing,推测,,
11-4,relaxation,放松,,
11-4,literacy,读写能力,,
11-4,predators,捕食者,,
11-4,molt,脱毛,,
11-4,diversity,多样性,,
11-4,cement,水泥,,
11-4,peers,同龄人,,
11-4,rational,理性的,,
11-4,willing,意愿的,,
11-4,instinct,天性/本能,,
11-4,reward,报酬,,
11-4,boiler,水壶,,
11-4,drawback,缺点,,
11-4,obligation,义务,,
11-4,responsibility,责任,,
11-4,rags,破布,,
11-4,rainbow,彩虹,,
11-4,desert,沙漠,,
11-4,lizard,蜥蜴,,
11-4,institution,机构,,
11-4,shrimps,虾,,
11-4,ultraviolet,紫外线,,
11-4,bubble,气泡,,
11-4,passion,激情,,
11-4,responsible,负责的,,
11-4,landmarks,路标,,
11-4,robots,机器人,,
11-4,psychology,心理学,,
11-4,varied,变化的,,
11-4,planet,星球,,
11-4,ethnics,人种学；少数民族,,
11-4,nomad,游牧民族,,
11-4,camel,骆驼,,
11-4,slaves,奴隶,,
11-4,lighting,灯光,,
11-4,fossil,化石,,
11-4,repellent,排斥的　驱虫剂,,
11-4,odd,古怪的,,
11-4,factual,事实的,,
11-4,purple,紫色,,
11-4,consolidation,巩固,,
11-4,conscious,有意识的,,
11-4,auditory,听觉,,
11-4,symptom,症状,,
11-4,medication,药物治疗,,
11-4,intimate,亲密的,,
11-4,teaspoon,茶匙,,
11-4,beetroot,甜菜根,,
11-4,retrieval,检索,,
11-4,prompt,促使，激励 迅速的，敏捷的,,
11-4,impairment,损害,,
11-4,autism,自闭症,,
11-4,autistic,患自闭症的,,
11-4,textile,纺织品；纺织,,
11-4,long-lasting,持久的,,
11-4,poisonous,有毒的,,
11-4,medal,奖章,,
11-4,additive,添加剂,,
11-4,ingredient,成分,,
11-4,consumer,消费者,,
11-4,cultivation,栽培,,
11-4,consumption,消费,,
11-4,accept,接受,,
11-4,purpose,目的,,
11-4,rivals,竞争对手,,
11-4,complex,复杂的,,
11-4,timber,木材,,
11-4,sustainable,可持续发展的,,
11-4,microscope,显微镜,,
11-4,flavour,味道,,
11-4,drugs,药物,,
11-4,whistle,吹口哨,,
11-4,instinctive,本能的,,
11-4,preserved,保存的,,
11-4,poet,诗人,,
11-4,antibiotic,抗生素,,
11-4,moisture,水分，潮湿,,
11-4,restrained,克制的,,
11-4,documentation,文档,,
11-4,tutorials,教程,,
11-4,journalism,新闻,,
11-4,depth,深度,,
11-4,remember,记得,,
11-4,navigational,航行的,,
11-4,evolution,进化,,
11-4,commerce,商业,,
11-4,standard,标准（的）,,
11-4,Greek,希腊人,,
11-4,dominant,占主导地位的,,
11-4,mixture,混合物,,
11-4,hospitality,好客,,
11-4,symbols,符号,,
11-4,critics,评论家,,
11-4,protected,受保护的,,
11-4,stimulate,刺激,,
11-4,description,描述,,
11-4,lonely,孤独的,,
11-4,industrial,工业的,,
11-4,trumpet,小号,,
11-4,receiver,接收机,,
11-4,magnet,磁铁,,
11-4,pottery,陶器,,
11-4,lions,狮子,,
11-4,emperor,皇帝,,
11-4,feathers,羽毛,,
11-4,wealth,财富,,
11-4,taxes,税,,
11-4,saliva,唾液，口水,,
11-4,cleanliness,清洁度,,
11-4,excavation,挖掘,,
11-4,pumice,浮石,,
11-4,luxurious,豪华的,,
11-4,physician,医师,,
11-4,unsanitary,不卫生的,,
11-4,outbreaks,爆发,,
11-4,craft,工艺,,
11-4,associations,协会,,
11-4,commercial,商业的,,
11-4,chemist,化学家,,
11-4,acid,酸,,
11-4,shelter,避难所,,
11-4,nectar,花蜜,,
11-4,disinfectant,消毒剂,,
11-4,ecologist,生态学家,,
11-4,composition,组成,,
11-4,tropical,热带的,,
11-4,dense,茂密的,,
11-4,session,会议,,
11-4,quantity,数量,,
11-4,indication,指示,,
11-4,watermills,水车,,
11-4,windmills,风车,,
11-4,lace,花边,,
11-4,ribbons,色带，缎带,,
11-4,enormous,巨大的,,
11-4,carts,购物车,,
11-4,numerous,众多的,,
11-4,canals,运河,,
11-4,knowledgeable,知识渊博的,,
11-4,retailing,零售业,,
11-4,entrepreneurs,企业家,,
11-4,explosion,爆炸,,
11-4,necessities,必需品,,
11-4,unimaginable,难以想象的,,
11-4,arid,干旱,,
11-4,charcoal,木炭,,
11-4,dependable,可靠的,,
11-4,livestock,家畜,,
11-4,notable,值得注意的,,
11-4,cereals,谷物,,
11-4,additional,额外的,,
11-4,initiative,主动权 　主动的,,
11-4,original,原版的,,
11-4,colony,群落，殖民地,,
11-4,phase,（电的）相，阶段,,
11-4,companionship,情谊，友谊,,
11-4,spray,喷剂,,
11-4,stability,稳定,,
11-4,calculation,计算,,
11-4,eclipse,日食，月食,,
11-4,rumor,谣言,,
11-4,frustration,挫折,,
11-4,claw,爪子,,
11-4,cushion,靠垫,,
11-4,damp,潮湿阴暗的,,
11-4,mobility,活动性,,
11-4,durable,持久的，耐用的,,
11-4,mechanism,机制,,
11-4,pharmacy,药房,,
11-4,inscription,刻字、铭文,,
11-4,apron,围裙,,
11-4,automotive,汽车的,,
11-4,courtyard,庭院,,
11-4,introductory,介绍的,,
11-4,rationale,基本原理，根本原理,,
11-4,evaluative,评价的，估值的,,
11-4,hawk,鹰,,
11-4,virtuous,道德高尚的,,
11-4,relevance,相关性,,
11-4,album,相册,,
11-4,fragile,脆弱的，易碎的,,
11-4,catering,餐饮,,
11-4,dissatisfaction,不满意,,
11-4,controversial,有争议的,,
11-4,faulty,错误的,,
11-4,ethical,伦理的，道德的,,
11-4,correlation,联系，相关,,
11-4,accessible,可接近的,,
11-4,sandal,凉鞋,,
11-4,horticulture,园艺学，园艺,,
11-4,artificial,人工的,,
11-4,sweetener,甜味剂,,
11-4,obesity,肥胖,,
11-4,knitting,编织,,
11-4,maintenance,维持，维修,,
11-4,pedestrian,行人,,
11-4,pavilion,亭子,,
11-4,affordable,支付得起的,,
11-4,skeleton,骨架,,
11-4,animation,动画，动画片,,
11-4,apprenticeship,学徒期,,
11-4,machinery,机器，机械,,
11-4,refurbishment,翻新，整修,,
11-4,texture,质地，质感,,
11-4,kingfisher,翠鸟,,
11-4,scary,吓人的,,
11-4,meditation,冥想,,
11-4,jealousy,妒忌,,
11-4,initiation,入门，初学,,
11-4,ardent,热烈的，激情的,,
11-4,capitalism,资本主义,,
11-4,inspiration,灵感,,
11-4,profound,强烈的，极度的，深刻的,,
11-4,depression,忧郁，沮丧,,
11-4,resilience,弹性，复原能力,,
11-4,attic,阁楼,,
11-4,cardboard,纸板,,
11-4,nucleus,核,,
11-4,cuisine,饮食,,
11-4,coincidence,巧合,,
11-4,methodology,方法论,,
11-4,adolescent,青少年（的）,,
11-4,barrier,障碍,,
11-4,intense,强烈的,,
11-4,collaboration,合作,,
11-4,maternity,母亲身份,,
11-4,tractor,拖拉机,,
11-4,packet,小包，小盒子，包装,,
11-4,modification,改变，修改,,
11-4,garment,服装,,
11-4,hardship,艰难,,
11-4,linen,亚麻，床单,,
11-4,hemp,麻类植物,,
11-4,dominance,主导，占优势,,
11-4,herb,草药,,
11-4,patio,院子，天井，平台,,
11-4,agenda,议事日程,,
11-4,railing,栏杆,,
11-4,emission,排放，散发,,
11-4,extinction,灭绝,,
11-4,spice,香料,,
11-4,voyage,航海，航行,,
11-4,beach,沙滩,,
11-4,identify,辨认，认同,,
11-4,forthcoming,即将到来的,,
11-4,woodwork,木工活,,
11-4,lunchbox,午餐盒,,
11-4,litter,垃圾,,
11-4,staff,员工,,
11-4,bins,垃圾箱,,
11-4,lighthouse,灯塔,,
11-4,cave,洞穴,,
11-4,entrance,入口,,
11-4,individuals,个人,,
11-4,veterinary,兽医,,
11-4,initial,最初的,,
11-4,placement,安置地，住所,,
11-4,lamb,羔羊,,
11-4,rear,饲养，培养,,
11-4,wool,羊毛,,
11-4,labyrinths,迷宫,,
11-4,prayer,祷告,,
11-4,carvings,雕刻品,,
11-4,tribe,部落,,
11-4,turf,草皮，草地,,
11-4,mental,心智的，心理的,,
11-4,setting,环境，背景,,
11-4,prison,监狱,,
11-4,patients,病人，患者,,
11-4,sufferers,患者，受难者,,
11-4,arrange,安排,,
11-4,hobbies,爱好,,
11-4,refreshments,茶点,,
11-4,design,设计,,
11-4,owners,业主，拥有者,,
11-4,politics,政治,,
11-4,servants,仆人,,
11-4,milk,挤奶,,
11-4,dairy,乳制品,,
11-4,barn,谷仓,,
11-4,shed,棚屋,,
11-4,parkland,园地,,
11-4,reviews,书评，剧评,,
11-4,analysis,分析,,
11-4,plot,情节,,
11-4,set,布景,,
11-4,costume,戏服，演出服,,
11-4,illustrate,解释，阐明,,
11-4,conflict,冲突，争端,,
11-4,plays,戏剧，剧作,,
11-4,appeal,吸引力,,
11-4,interpret,理解,,
11-4,approximately,大约,,
11-4,content,内容，主题,,
11-4,fund,基金,,
11-4,secure,牢固的，稳固的,,
11-4,consequences,结果,,
11-4,expert,专家,,
11-4,kayak,单人独木舟，皮划艇,,
11-4,wetsuit,橡胶潜水服,,
11-4,invaluable,宝贵的,,
11-4,substantial,丰盛的，客观的,,
11-4,pasta,意大利面食,,
11-4,casserole,砂锅,,
11-4,percussion,打击乐器,,
11-4,parental,父母的,,
11-4,mess,杂乱,,
11-4,spectator,观众,,
11-4,sponsor,资助者，赞助者,,
11-4,panic,恐慌,,
11-4,gap,缝隙,,
11-4,ultimate,最终的，极端的,,
11-4,democratic,民主的,,
11-4,naturalist,博物学家,,
11-4,philosopher,哲学家,,
11-4,bizarre,罕见的,,
11-4,stork,一种鸟的名称,,
11-4,zoological,动物学的,,
11-4,gram,克,,
11-4,possibility,可能性,,
11-4,plumber,管道工,,
11-4,electrician,电工,,
11-4,vacuum,真空,,
11-4,dust,灰尘,,
11-4,turnover,人员流动率,,
11-4,preferential,优待的,,
11-4,tangible,可触摸的,,
11-4,retention,保留维持,,
11-4,brewery,啤酒厂,,
11-4,worthwhile,值得的,,
11-4,rewarding,有回报的,,
11-4,prospect,前景,,
11-4,innovative,创新的,,
11-4,cricket,蟋蟀,,
11-4,vent,通风口,,
11-4,hockey,曲棍球,,
11-4,leather,皮革,,
11-4,maple,枫树,,
11-4,syrup,糖浆,,
11-4,jar,坛子,,
11-4,waffle,威化饼,,
11-4,pastry,糕点,,
11-4,preservative,防腐剂,,
11-4,criterion,标准,,
11-4,partial,不完全的,,
11-4,exposure,曝光,,
11-4,indigenous,本土的,,
11-4,diameter,直径,,
11-4,formation,形成,,
11-4,trunk,树干,,
11-4,tube,管道,,
11-4,bucket,水桶,,
11-4,nutrient,营养物质,,
11-4,pan,平底锅,,
11-4,steam,蒸汽,,
11-4,complaint,抱怨,,
11-4,comment,评论，意见，注释,,
11-4,consideration,考虑,,
11-4,reliability,可靠性,,
11-4,crucial,关键的,,
11-4,dedication,奉献,,
11-4,creativity,创造力,,
11-4,imaginative,有想象力的,,
11-4,fundraising,筹集资金,,
11-4,theatrical,戏剧的,,
11-4,vulnerable,脆弱的,,
11-4,competitive,竞争的,,
11-4,inspiring,鼓舞人心的,,
11-4,poacher,偷猎者,,
11-4,ivory,象牙,,
11-4,enforcement,实行，强加,,
11-4,vet,兽医,,
11-4,manoeuvre,策略，聪明之举,,
11-4,tranquiliser,镇静剂,,
11-4,suffocation,窒息而死，闷死,,
11-4,matriarch,女族长，女家长,,
11-4,tusk,象牙,,
11-4,recovery,恢复,,
11-4,chef,厨师，主厨,,
11-4,steep,陡峭的,,
11-4,slope,斜坡,,
11-4,provision,供给，补给,,
11-4,resident,居民,,
11-4,clinic,诊所,,
11-4,curve,使弯曲，曲线,,
11-4,eruption,迸发，喷发,,
11-4,catastrophic,灾难的,,
11-4,consistent,一致的，符合的,,
11-4,terminology,术语,,
11-4,haze,雾霾,,
11-4,fog,雾,,
11-4,respiratory,呼吸的,,
11-4,weird,奇怪的,,
11-4,ambassador,大使,,
11-4,impact,影响,,
11-4,dramatic,戏剧的,,
11-4,fallout,沉降物，恶果，不良影响,,
11-4,famine,饥荒,,
11-4,mortality,死亡人数，死亡率,,
11-4,diary,日记,,
11-4,briefcase,公文包,,
11-4,item,物品,,
11-4,waistcoat,马甲,,
11-4,decorative,装饰的,,
11-4,stylish,优雅的，有格调的,,
11-4,profession,工作，职业,,
11-4,possession,所有物，财产,,
11-4,pickpocket,扒手,,
11-4,string,绳子,,
11-4,embroidery,刺绣,,
11-4,photographer,摄影师,,
11-4,associate,准会员，朋友，伙伴,,
11-4,pale,浅色的，苍白的,,
11-4,signal,信号，显示,,
11-4,reservoir,水库,,
11-4,adventurous,冒险的,,
11-4,automation,自动化,,
11-4,optimistic,乐观的,,
11-4,repetitive,重复的,,
11-4,incredible,难以置信的,,
11-4,innovation,革新，创新,,
11-4,efficient,好用的,,
11-4,foreseeable,可预见的,,
11-4,hairdressing,理发,,
11-4,hairdryer,吹风机,,
11-4,dictation,口述，听写,,
11-4,census,人口普查,,
11-4,redundant,多余的，累赘的,,
11-4,collision,碰撞,,
11-4,orbit,轨道,,
11-4,constellation,星座,,
11-4,debris,碎片,,
11-4,operator,操作员，运营商，专业公司,,
11-4,prediction,预测,,
11-4,receptionist,前台，接待员,,
11-4,CV,个人简历,,
11-4,entry,进入，参赛,,
11-4,gallery,画廊,,
11-4,interior,内部的，内部,,
11-4,cloakroom,衣帽间,,
11-4,rucksack,背包,,
11-4,shepherd,牧羊人,,
11-4,staircase,楼梯，台阶,,
11-4,variation,变化，变体,,
11-4,origami,折纸艺术,,
11-4,verbal,言语的,,
11-4,clumsy,笨拙的,,
11-4,fraction,分数，小部分,,
11-4,symmetry,对称,,
11-4,literary,文学的，与文学相关的,,
11-4,genius,天才，天赋,,
11-4,criticism,批评,,
11-4,portrait,画像，肖像,,
11-4,intricate,复杂的，错综的,,
11-4,shadowy,阴暗的，不为人知的,,
11-4,solemn,庄严的,,
11-4,lounge,大厅,,
11-4,low impact,小冲击,,
11-4,alternative energy,新能源,,
11-4,roads and bridges,路和桥,,
11-4,high absence rate,高缺席率,,
11-4,persuasive writing,说服性文章,,
11-4,academic essays,学术论文,,
11-4,ocean conditions,海洋条件,,
11-4,study ability,学习能力,,
11-4,simple memories,简单回忆,,
11-4,information sector,信息部门,,
11-4,digital store,数码商店,,
11-4,volcanic dust,火山灰,,
11-4,bar code,条形码,,
11-4,climate change,气候变化,,
11-4,learning difficulty,学习障碍,,
11-4,reading difficulty,阅读障碍,,
11-4,low nutrition,缺乏营养,,
11-4,desert habitat,沙漠栖息地,,
11-4,no change,无变化,,
11-4,extra resources,额外资源,,
11-4,private property,私人财产,,
11-4,fruit growing,果树栽培,,
11-4,specialised software,专业软件,,
11-4,chewing gum,口香糖,,
11-4,water pipes,水管,,
11-4,big company,大公司,,
11-4,action plan,行动计划,,
11-4,window glass,窗玻璃,,
11-4,road building,道路建设,,
11-4,knife handle,刀柄,,
11-4,olive oil,橄榄油,,
11-4,goat skin,山羊皮,,
11-4,high temperatures,高温度,,
11-4,land bridge,陆桥,,
11-4,fresh meat,鲜肉,,
11-4,food intake,食物摄入,,
11-4,eating pattern,吃饭习惯,,
11-4,transport museum,交通博物馆,,
11-4,water tanks,水箱,,
11-4,government election,政府选举,,
11-4,car tax,购车税,,
11-4,food chain,食物链,,
11-4,textile factory,纺织厂,,
11-4,tea tree oil,茶树油,,
11-4,video cameras,摄像机,,
11-4,carbon dioxide,二氧化碳,,
11-4,global warming,全球变暖,,
11-4,online service,在线服务,,
11-4,social activities,社会活动,,
11-4,further training,进阶训练,,
11-4,internal flight,国内航线,,
11-4,traffic flow,车流量,,
11-4,short stroke,短笔画（写字）,,
11-4,large-scale housing,大面积住房区域,,
11-4,group meeting,团队会议,,
11-4,standard feedback,标准反馈,,
11-4,mission statement,任务清单,,
11-4,training session,训练阶段,,
11-4,soil damage,土壤损害,,
11-4,broken axe,损坏的斧子,,
11-4,fish bones,鱼骨,,
11-4,triangle-shaped,三角形的,,
11-4,absence rate,缺席率,,
11-4,green tax,环保税,,
11-4,transport service,运输服务,,
11-4,sleeping disturbance,睡眠障碍,,
11-4,public square,广场,,
11-4,feeding time,喂食时间,,
11-4,vertical cabin,垂直座舱,,
11-4,ask for apology,寻求道歉,,
11-4,voices and faces,声音和脸,,
11-4,heart rate,心率,,
11-4,red blood cell,红细胞,,
11-4,Indian tribes,印第安部落,,
11-4,grain pattern,谷物图案,,
11-4,prime motivation,主要动机,,
11-4,streets and roads,街道和公路,,
11-4,forest planet,森林星球,,
11-4,extra resources,额外资源,,
11-4,ship building,造船,,
11-4,natural fibre,天然纤维,,
11-4,melting pot,熔炉,,
11-4,carbon mining,碳矿,,
11-4,fishing lesson,钓鱼课程,,
11-4,known world,熟悉的世界,,
11-4,silver coins,银币,,
11-4,Roman emperor,罗马皇帝,,
11-4,social conformity,社会从众性,,
11-4,law firm,律师事务所,,
11-4,protective clothing,防护衣物,,
11-4,market share,市场占有率,,
11-4,reflective practice,应激训练,,
11-4,habitat loss,栖息地丧失,,
11-4,rich experiences,丰富经历,,
11-4,zero noisy,无噪声的,,
11-4,durable contracture,持久性痉挛,,
11-4,land resources,陆地资源,,
11-4,fish farming,鱼类养殖,,
11-4,hospitality industry,酒店管理,,
11-4,time and sequence,时间和顺序,,
11-4,language barrier,语言障碍,,
11-4,wealthy people,富有的人,,
11-4,food prices,食物价格,,
11-4,presence rate,出勤率,,
11-4,direct route,直达路线,,
11-4,tracking devices,跟踪设备,,
11-4,operation manager,执行经理,,
11-4,fish hooks,鱼钩,,
11-4,rare glass,稀有玻璃,,
11-4,cooperation process,合作过程,,
11-4,social glue,社会黏性,,
11-4,carpet case,地毯箱,,
11-4,transport system,交通系统,,
11-4,hand torch,手电筒,,
11-4,boring content,乏味的内容,,
11-4,traditional lecture,传统课程,,
11-4,regular basis,常规基础,,
11-4,extreme sports,极限运动,,
11-4,lifestyle sports,生活方式运动（运动名称）,,
11-4,better equipment,更好的设备,,
11-4,traditional sports,传统运动,,
11-4,restricted regulations,限制规定,,
11-4,regular training,常规训练,,
11-4,individual competition,个人竞争,,
11-4,sense of community,社区意识,,
11-4,salt content,盐分含量,,
11-4,rice cultivation,稻株栽培,,
11-4,skin of frog,青蛙的皮肤,,
11-4,glass bottle,玻璃瓶,,
11-4,open roof,开放式房顶,,
11-4,sand base,沙基,,
11-4,high protein,高蛋白,,
11-4,fibre diet,纤维食物,,
11-4,constant temperature,恒温,,
11-4,average size,平均尺寸,,
11-4,good eyesight,好视力,,
11-4,major illness,主要的疾病,,
11-4,quality of life,生活质量,,
11-4,physical changes,物理变化,,
11-4,particular disease,特殊疾病,,
11-4,dark blue veil,深蓝色面纱,,
11-4,scientific backup,科学支持,,
11-4,migration patterns,迁徙类型,,
11-4,preserved remains,保留的遗迹,,
11-4,mineral soil,矿物质土壤,,
11-4,tape measure,卷尺,,
11-4,soft sediment,松软沉积物,,
11-4,plant pot,植物盆栽,,
11-4,estate agent,房产经纪人,,
11-4,botanic garden,植物园,,
11-4,emergency locator beacon,应急定位器信标,,
11-4,digestive problem,消化问题,,
11-4,red blood cells,红细胞,,
11-4,weight loss,减肥,,
11-4,fishing net,渔网,,
11-4,pigeons and rats,鸽子和老鼠,,
11-4,mineral soil,矿物土壤,,
11-4,still water,静止的水,,
11-4,stored temperature,储存温度,,
11-4,frozen food,冷冻食品,,
11-4,migration patterns,迁移模式,,
11-4,olive oil,橄榄油,,
11-4,goat skin,山羊皮,,
11-4,particular disease,特定疾病,,
11-4,mission statement,使命宣言,,
11-4,administration officer,行政官员,,
11-4,machines or robots,机器或机器人,,
11-4,smooth ride,平稳行驶,,
11-4,rubber tyre,橡胶轮胎,,
11-4,desert locations,沙漠地区,,
11-4,southern Scotland,苏格兰南部,,
11-4,head offices,总部,,
11-4,global market,全球市场,,
11-4,safe environment,安全的环境,,
11-4,feeding time,喂食的时候,,
11-4,hearing loss,听力损失,,
11-4,silver coins,银币,,
11-4,maintain the gene diversity,保持基因多样性,,
11-4,hinder domestic smells,阻碍内部的气味,,
11-4,transport costs,运输成本,,
11-4,ship building,造船业,,
11-4,cleansing properties,清洁特性,,
11-4,gum tree,胶树,,
11-4,gene diversity,基因多样化,,
11-4,multiple tasks,多种工作,,
11-4,nature reserve,自然保护区,,
11-4,nesting boxes,鸟巢箱,,
11-4,car park,停车场,,
11-4,participate in,参加,,
11-4,jet black,乌黑,,
11-4,sea eagles,海雕,,
11-4,fur seals,海狗,,
11-4,dairy cows,奶牛,,
11-4,fundamental change,本质的改变,,
11-4,medical terminology,医学术语,,
11-4,up to date,最新的,,
11-4,New Year's Eve party,跨年夜聚会,,
11-4,audio guides,语音导览,,
11-4,mini tractors,迷你拖拉机,,
11-4,adventure playground,冒险乐园,,
11-4,rare breeds,稀有物种,,
11-4,particular scene,特定的场景,,
11-4,actor's delivery,演员表演,,
11-4,recognisable characters,有辨识度的角色,,
11-4,digital technology,数码科技数字技术,,
11-4,icelandic language,冰岛语,,
11-4,computer-based concepts,基于计算机的概念,,
11-4,web browser,网页浏览器,,
11-4,surfing holiday,冲浪假期,,
11-4,specialist teacher,专家老师,,
11-4,southern pole,南极,,
11-4,hibernation instinct,冬眠本能,,
11-4,pressure washer,压力清洗装置,,
11-4,security check,安全检查,,
11-4,professional athlete,专业运动员,,
11-4,table tennis bats,乒乓球拍,,
11-4,horse harnesses,马具,,
12-1,bananas,香蕉,,
12-1,insurance,保险,,
12-1,town,城镇,,
12-1,hostel,青年旅社,,
12-1,qualifications,资格,,
12-1,accommodation,住宿,,
12-1,photography,摄影,,
12-1,photograph,照片,,
12-1,venue,会场,,
12-1,tutorial,教程,,
12-1,website,网站,,
12-1,statistics,统计,,
12-1,metallurgy,冶金,,
12-1,citizens,公民,,
12-1,rubbish,垃圾,,
12-1,drawbacks,缺点,,
12-1,stress,压力,,
12-1,diving,潜水,,
12-1,organisation,组织,,
12-1,proposal,建议，论文开题报告,,
12-1,performance,表现,,
12-1,fair,公平,,
12-1,diploma,文凭，毕业证,,
12-1,biology,生物学,,
12-1,operation,操作,,
12-1,reputation,声誉,,
12-1,approach,方法,,
12-1,dismissal,解雇,,
12-1,manipulation,操纵,,
12-1,gear,齿轮,,
12-1,licence,牌照,,
12-1,pasture,牧场,,
12-1,woodland,林地,,
12-1,comparison,比较,,
12-1,software,软件,,
12-1,microscope,显微镜,,
12-1,butterfly,蝴蝶,,
12-1,species,物种,,
12-1,contract,合同,,
12-1,contact,接触,,
12-1,definition,定义,,
12-1,peers,同龄人,,
12-1,professionals,专业人士,,
12-1,vision,视觉,,
12-1,security,安全,,
12-1,community,社区,,
12-1,validity,有效性,,
12-1,observer,观察者,,
12-1,accident,事故,,
12-1,testimony,证词,,
12-1,consequence,后果,,
12-1,cellulose,纤维素,,
12-1,fabric,织物,,
12-1,inventor,发明家,,
12-1,chandelier,吊灯,,
12-1,technician,技术员,,
12-1,initials,缩写,,
12-1,administration,管理,,
12-1,tent,帐篷,,
12-1,waterfall,瀑布,,
12-1,bladders,膀胱,,
12-1,surface,表面,,
12-1,antenna,天线,,
12-1,layout,布局,,
12-1,request,请求,,
12-1,refreshments,点心，小吃,,
12-1,innovation,创新,,
12-1,term,术语，学期,,
12-1,toads,蟾蜍,,
12-1,womb,子宫,,
12-1,flesh,肉,,
12-1,pond,池塘,,
12-1,habitat,栖息地,,
12-1,dweller,居民,,
12-1,farmland,农田,,
12-1,leaflet,传单,,
12-1,fuel,燃料,,
12-1,predator,捕食者,,
12-1,maximum,最大,,
12-1,calculation,计算,,
12-1,indication,指示,,
12-1,sperm,精子,,
12-1,variables,变量,,
12-1,dishwasher,洗碗机,,
12-1,jungle,丛林,,
12-1,observation,观察,,
12-1,insect,昆虫,,
12-1,prospect,展望,,
12-1,permission,许可,,
12-1,grammar,语法,,
12-1,interruption,中断,,
12-1,poverty,贫困,,
12-1,realism,现实主义,,
12-1,frustration,挫折,,
12-1,friendship,友谊,,
12-1,concentration,浓度,,
12-1,textile,纺织,,
12-1,joke,笑话,,
12-1,orientation,方向,,
12-1,umbrella,伞,,
12-1,landscape,景观,,
12-1,ash,灰,,
12-1,concrete,混凝土,,
12-1,exterior,外部,,
12-1,fountain,喷泉,,
12-1,engineering,工程,,
12-1,documentation,文档,,
12-1,tutorial,教程,,
12-1,journalism,新闻,,
12-1,theme,主题,,
12-1,juniors,大三,,
12-1,teenagers,青少年,,
12-1,spa,水疗,,
12-1,hairdresser,理发师,,
12-1,ingredients,成分,,
12-1,core,核心,,
12-1,massage,按摩,,
12-1,ancestor,祖先,,
12-1,ratio,比率,,
